Stage,ChangeList 1,ChangeList 2,ChangeList 3,Changelist Avg, ,Hashlite 1,Hashlite 2,Hashlite 3,Hashlite Avg, ,,
8004,0.002,0.001,0.002,0.001666667, ,0,0,0.001,0.000333333, ,,
8005,0.002,0.003,0.002,0.002333333, ,0,0.001,0.001,0.000666667, ,,
8006,0.001,0.002,0.002,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8007,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8008,0.002,0.001,0.002,0.001666667, ,0,0,0.001,0.000333333, ,,
8009,0.002,0.002,0.002,0.002, ,0.001,0.001,0,0.000666667, ,,
8010,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8011,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8012,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8013,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8014,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8015,0.002,0.002,0.001,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8016,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8017,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8018,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8019,0.002,0.001,0.002,0.001666667, ,0.001,0.001,0,0.000666667, ,,
8020,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8021,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8022,0.001,0.002,0.002,0.001666667, ,0,0.001,0,0.000333333, ,,
8023,0.005,0.002,0.002,0.003, ,0.001,0,0.001,0.000666667, ,,
8024,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8025,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8026,0.001,0.002,0.001,0.001333333, ,0.001,0.001,0.001,0.001, ,,
8027,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8028,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8029,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8030,0.002,0.001,0.002,0.001666667, ,0.001,0,0,0.000333333, ,,
8031,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8032,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8033,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8034,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8035,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8036,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8037,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8038,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8039,0.002,0.002,0.005,0.003, ,0.001,0.001,0.001,0.001, ,,
8040,0.002,0.001,0.002,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8041,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8042,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8043,0.001,0.002,0.002,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8044,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8045,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8046,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8047,0.002,0.002,0.001,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8048,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8049,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8050,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8051,0.002,0.001,0.002,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8052,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8053,0.001,0.002,0.002,0.001666667, ,0,0,0,0, ,,
8054,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8055,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8056,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8057,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8058,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8059,0.002,0.002,0.001,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8060,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8061,0.002,0.001,0.002,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8062,0.002,0.002,0.002,0.002, ,0.001,0,0,0.000333333, ,,
8063,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8064,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8065,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8066,0.001,0.002,0.002,0.001666667, ,0,0,0.001,0.000333333, ,,
8067,0.002,0.002,0.002,0.002, ,0.001,0,0,0.000333333, ,,
8068,0.002,0.002,0.001,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8069,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8070,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8071,0.002,0.001,0.002,0.001666667, ,0.001,0,0.001,0.000666667, ,,
8072,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8073,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8074,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8075,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8076,0.001,0.002,0.002,0.001666667, ,0.001,0,0,0.000333333, ,,
8077,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8078,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8079,0.002,0.002,0.001,0.001666667, ,0.001,0.001,0,0.000666667, ,,
8080,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8081,0.002,0.005,0.002,0.003, ,0,0.001,0.001,0.000666667, ,,
8082,0.002,0.002,0.002,0.002, ,0.001,0,0,0.000333333, ,,
8083,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8084,0.002,0.002,0.002,0.002, ,0.001,0.001,0,0.000666667, ,,
8085,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8086,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8087,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8088,0.001,0.002,0.002,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8089,0.002,0.001,0.001,0.001333333, ,0.001,0.001,0.001,0.001, ,,
8090,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8091,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8092,0.002,0.002,0.002,0.002, ,0.001,0.001,0,0.000666667, ,,
8093,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8094,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8095,0.002,0.002,0.002,0.002, ,0.001,0,0,0.000333333, ,,
8096,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8097,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8098,0.001,0.002,0.002,0.001666667, ,0,0,0,0, ,,
8099,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8100,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8101,0.002,0.001,0.001,0.001333333, ,0.001,0.001,0.001,0.001, ,,
8102,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8103,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8104,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8105,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8106,0.002,0.002,0.002,0.002, ,0.001,0,0,0.000333333, ,,
8107,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8108,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8109,0.001,0.002,0.001,0.001333333, ,0.001,0.001,0,0.000666667, ,,
8110,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8111,0.002,0.001,0.002,0.001666667, ,0,0.001,0,0.000333333, ,,
8112,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8113,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8114,0.002,0.002,0.002,0.002, ,0.001,0,0,0.000333333, ,,
8115,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8116,0.001,0.002,0.002,0.001666667, ,0.001,0,0.001,0.000666667, ,,
8117,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8118,0.002,0.002,0.001,0.001666667, ,0.001,0,0.001,0.000666667, ,,
8119,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8120,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8121,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8122,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8123,0.006,0.002,0.002,0.003333333, ,0,0.001,0.001,0.000666667, ,,
8124,0.001,0.002,0.002,0.001666667, ,0.001,0,0,0.000333333, ,,
8125,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8126,0.002,0.002,0.001,0.001666667, ,0,0,0,0, ,,
8127,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8128,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8129,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8130,0.002,0.002,0.002,0.002, ,0.001,0,0,0.000333333, ,,
8131,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8132,0.001,0.002,0.002,0.001666667, ,0,0,0,0, ,,
8133,0.003,0.002,0.002,0.002333333, ,0.001,0.001,0.002,0.001333333, ,,
8134,0.003,0.001,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8135,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8136,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8137,0.002,0.002,0.001,0.001666667, ,0.001,0,0.001,0.000666667, ,,
8138,0.001,0.002,0.002,0.001666667, ,0,0.001,0,0.000333333, ,,
8139,0.002,0.002,0.006,0.003333333, ,0.001,0,0,0.000333333, ,,
8140,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8141,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8142,0.002,0.001,0.002,0.001666667, ,0.001,0,0,0.000333333, ,,
8143,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8144,0.002,0.002,0.001,0.001666667, ,0,0,0,0, ,,
8145,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8146,0.002,0.002,0.002,0.002, ,0.001,0.001,0,0.000666667, ,,
8147,0.001,0.002,0.002,0.001666667, ,0,0,0,0, ,,
8148,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8149,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8150,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8151,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8152,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8153,0.002,0.002,0.001,0.001666667, ,0.001,0,0,0.000333333, ,,
8154,0.002,0.001,0.002,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8155,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8156,0.002,0.003,0.002,0.002333333, ,0.001,0,0.001,0.000666667, ,,
8157,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8158,0.002,0.001,0.002,0.001666667, ,0,0,0.001,0.000333333, ,,
8159,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8160,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8161,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8162,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8163,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8164,0.002,0.002,0.001,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8165,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8166,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8167,0.002,0.001,0.002,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8168,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8169,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8170,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8171,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8172,0.001,0.002,0.002,0.001666667, ,0.001,0,0.001,0.000666667, ,,
8173,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8174,0.002,0.002,0.001,0.001666667, ,0,0,0,0, ,,
8175,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8176,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8177,0.002,0.002,0.002,0.002, ,0.001,0.001,0,0.000666667, ,,
8178,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8179,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8180,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8181,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8182,0.002,0.005,0.002,0.003, ,0.001,0.001,0.001,0.001, ,,
8183,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8184,0.002,0.003,0.002,0.002333333, ,0.001,0.001,0.001,0.001, ,,
8185,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8186,0.001,0.002,0.002,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8187,0.002,0.002,0.001,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8188,0.002,0.001,0.002,0.001666667, ,0.001,0,0.001,0.000666667, ,,
8189,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8190,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8191,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8192,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8193,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8194,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8195,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8196,0.001,0.002,0.002,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8197,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
8198,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8199,0.002,0.002,0.001,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8200,0.002,0.001,0.002,0.001666667, ,0.001,0.001,0.002,0.001333333, ,,
8201,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8202,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8203,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8204,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8205,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8206,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8207,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8208,0.001,0.002,0.001,0.001333333, ,0.001,0,0.002,0.001, ,,
8209,0.002,0.001,0.002,0.001666667, ,0,0.001,0,0.000333333, ,,
8210,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8211,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8212,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8213,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8214,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8215,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8216,0.001,0.002,0.001,0.001333333, ,0,0,0.001,0.000333333, ,,
8217,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8218,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8219,0.002,0.002,0.003,0.002333333, ,0.001,0,0.001,0.000666667, ,,
8220,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8221,0.002,0.001,0.002,0.001666667, ,0,0,0.001,0.000333333, ,,
8222,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8223,0.005,0.002,0.002,0.003, ,0.001,0,0.001,0.000666667, ,,
8224,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8225,0.002,0.002,0.001,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8226,0.002,0.002,0.003,0.002333333, ,0,0,0.001,0.000333333, ,,
8227,0.002,0.002,0.002,0.002, ,0.001,0.001,0,0.000666667, ,,
8228,0.002,0.002,0.001,0.001666667, ,0,0,0.002,0.000666667, ,,
8229,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8230,0.002,0.001,0.002,0.001666667, ,0,0.001,0.002,0.001, ,,
8231,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8232,0.001,0.002,0.002,0.001666667, ,0,0.001,0.002,0.001, ,,
8233,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8234,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8235,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8236,0.002,0.002,0.001,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8237,0.002,0.001,0.002,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8238,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8239,0.002,0.002,0.006,0.003333333, ,0,0.001,0.001,0.000666667, ,,
8240,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8241,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8242,0.002,0.002,0.001,0.001666667, ,0,0,0,0, ,,
8243,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8244,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8245,0.002,0.001,0.002,0.001666667, ,0.001,0,0.001,0.000666667, ,,
8246,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8247,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8248,0.001,0.002,0.002,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8249,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8250,0.002,0.002,0.001,0.001666667, ,0,0.001,0,0.000333333, ,,
8251,0.002,0.001,0.003,0.002, ,0.001,0,0.001,0.000666667, ,,
8252,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8253,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8254,0.002,0.002,0.001,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8255,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8256,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8257,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8258,0.001,0.002,0.002,0.001666667, ,0,0,0,0, ,,
8259,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8260,0.003,0.002,0.002,0.002333333, ,0,0,0.001,0.000333333, ,,
8261,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8262,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
8263,0.002,0.001,0.002,0.001666667, ,0,0,0.002,0.000666667, ,,
8264,0.002,0.002,0.001,0.001666667, ,0.001,0.001,0,0.000666667, ,,
8265,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8266,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8267,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8268,0.001,0.002,0.002,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8269,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8270,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8271,0.002,0.001,0.002,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8272,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8273,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8274,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8275,0.002,0.002,0.001,0.001666667, ,0.001,0,0.001,0.000666667, ,,
8276,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8277,0.002,0.003,0.002,0.002333333, ,0,0.001,0.001,0.000666667, ,,
8278,0.002,0.002,0.002,0.002, ,0,0,0,0, ,,
8279,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8280,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
8281,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8282,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
8283,0.001,0.004,0.002,0.002333333, ,0.001,0.001,0.003,0.001666667, ,,
8284,0.003,0.002,0.002,0.002333333, ,0.001,0.001,0.003,0.001666667, ,,
8285,0.001,0.002,0.001,0.001333333, ,0.001,0.001,0.002,0.001333333, ,,
8286,0.003,0.002,0.002,0.002333333, ,0,0.001,0.001,0.000666667, ,,
8287,0.001,0.002,0.002,0.001666667, ,0.001,0,0.001,0.000666667, ,,
8288,0.002,0.002,0.002,0.002, ,0,0.001,0.002,0.001, ,,
8289,0.002,0.001,0.002,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8290,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8291,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8292,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
8293,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
8294,0.002,0.002,0.001,0.001666667, ,0.001,0.001,0.002,0.001333333, ,,
8295,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
8296,0.002,0.002,0.002,0.002, ,0,0.001,0.002,0.001, ,,
8297,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8298,0.001,0.002,0.002,0.001666667, ,0,0,0.001,0.000333333, ,,
8299,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
8300,0.002,0.001,0.002,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8301,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8302,0.002,0.002,0.001,0.001666667, ,0,0,0.001,0.000333333, ,,
8303,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8304,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8305,0.002,0.002,0.002,0.002, ,0.001,0,0.002,0.001, ,,
8306,0.002,0.002,0.002,0.002, ,0,0.001,0,0.000333333, ,,
8307,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8308,0.002,0.002,0.002,0.002, ,0,0.001,0.002,0.001, ,,
8309,0.001,0.002,0.002,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8310,0.002,0.001,0.002,0.001666667, ,0.001,0.001,0.002,0.001333333, ,,
8311,0.002,0.002,0.001,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8312,0.002,0.002,0.002,0.002, ,0,0,0.002,0.000666667, ,,
8313,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8314,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
8315,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8316,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8317,0.002,0.001,0.002,0.001666667, ,0,0,0.001,0.000333333, ,,
8318,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8319,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8320,0.001,0.002,0.002,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8321,0.002,0.002,0.001,0.001666667, ,0,0.001,0.002,0.001, ,,
8322,0.002,0.002,0.002,0.002, ,0.001,0,0,0.000333333, ,,
8323,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8324,0.004,0.002,0.002,0.002666667, ,0.001,0,0.002,0.001, ,,
8325,0.002,0.001,0.002,0.001666667, ,0.001,0.002,0.003,0.002, ,,
8326,0.002,0.001,0.002,0.001666667, ,0.001,0.001,0.002,0.001333333, ,,
8327,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
8328,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8329,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8330,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8331,0.002,0.002,0.002,0.002, ,0.001,0,0.001,0.000666667, ,,
8332,0.002,0.002,0.002,0.002, ,0,0.001,0.002,0.001, ,,
8333,0.001,0.002,0.002,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8334,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8335,0.002,0.001,0.002,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8336,0.002,0.002,0.002,0.002, ,0.001,0.001,0.001,0.001, ,,
8337,0.002,0.002,0.002,0.002, ,0,0,0.001,0.000333333, ,,
8338,0.002,0.002,0.001,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8339,0.002,0.002,0.005,0.003, ,0,0,0.001,0.000333333, ,,
8340,0.002,0.002,0.001,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8341,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
8342,0.002,0.002,0.002,0.002, ,0,0.001,0.001,0.000666667, ,,
8343,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
8344,0.001,0.002,0.002,0.001666667, ,0.001,0.001,0.001,0.001, ,,
8345,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
8346,0.002,0.001,0.002,0.001666667, ,0,0.001,0.001,0.000666667, ,,
8347,0.002,0.002,0.002,0.002, ,0.001,0.001,0.002,0.001333333, ,,
